Time,Job,Node,Task,Duration
711.5,0,CCPU_10187,Run,711.5
711.5,0,CCPU_10188,Run,711.5
711.5,0,CCPU_10189,Run,711.5
711.5,0,CCPU_1019,Run,711.5
711.5,0,CCPU_10190,Run,711.5
711.5,0,CCPU_10191,Run,711.5
711.5,0,CCPU_10192,Run,711.5
711.5,0,CCPU_10193,Run,711.5
711.5,0,CCPU_10194,Run,711.5
711.5,0,CCPU_10195,Run,711.5
711.5,0,CCPU_10196,Run,711.5
711.5,0,CCPU_10197,Run,711.5
711.5,0,CCPU_10198,Run,711.5
711.5,0,CCPU_10199,Run,711.5
711.5,0,CCPU_102,Run,711.5
711.5,0,CCPU_1020,Run,711.5
711.5,0,CCPU_10200,Run,711.5
711.5,0,CCPU_10201,Run,711.5
711.5,0,CCPU_10202,Run,711.5
711.5,0,CCPU_10203,Run,711.5
711.5,0,CCPU_10204,Run,711.5
711.5,0,CCPU_10205,Run,711.5
711.5,0,CCPU_10206,Run,711.5
711.5,0,CCPU_10207,Run,711.5
711.5,0,CCPU_10208,Run,711.5
711.5,0,CCPU_10209,Run,711.5
711.5,0,CCPU_1021,Run,711.5
711.5,0,CCPU_10210,Run,711.5
711.5,0,CCPU_10211,Run,711.5
711.5,0,CCPU_10212,Run,711.5
711.5,0,CCPU_10213,Run,711.5
711.5,0,CCPU_10214,Run,711.5
711.5,0,CCPU_10215,Run,711.5
711.5,0,CCPU_10216,Run,711.5
711.5,0,CCPU_10217,Run,711.5
711.5,0,CCPU_10218,Run,711.5
711.5,0,CCPU_10219,Run,711.5
711.5,0,CCPU_1022,Run,711.5
711.5,0,CCPU_10220,Run,711.5
711.5,0,CCPU_10221,Run,711.5
711.5,0,CCPU_10222,Run,711.5
711.5,0,CCPU_10223,Run,711.5
711.5,0,CCPU_10224,Run,711.5
711.5,0,CCPU_10225,Run,711.5
711.5,0,CCPU_10226,Run,711.5
711.5,0,CCPU_10227,Run,711.5
711.5,0,CCPU_10228,Run,711.5
711.5,0,CCPU_10229,Run,711.5
711.5,0,CCPU_1023,Run,711.5
711.5,0,CCPU_10230,Run,711.5
711.5,0,CCPU_10231,Run,711.5
711.5,0,CCPU_10232,Run,711.5
711.5,0,CCPU_10233,Run,711.5
711.5,0,CCPU_10234,Run,711.5
711.5,0,CCPU_10235,Run,711.5
711.5,0,CCPU_10236,Run,711.5
711.5,0,CCPU_10237,Run,711.5
711.5,0,CCPU_10238,Run,711.5
711.5,0,CCPU_10239,Run,711.5
711.5,0,CCPU_1024,Run,711.5
711.5,0,CCPU_10240,Run,711.5
711.5,0,CCPU_10241,Run,711.5
711.5,0,CCPU_10242,Run,711.5
711.5,0,CCPU_10243,Run,711.5
711.5,0,CCPU_10244,Run,711.5
711.5,0,CCPU_10245,Run,711.5
711.5,0,CCPU_10246,Run,711.5
711.5,0,CCPU_10247,Run,711.5
711.5,0,CCPU_10248,Run,711.5
711.5,0,CCPU_10249,Run,711.5
711.5,0,CCPU_1025,Run,711.5
711.5,0,CCPU_10250,Run,711.5
711.5,0,CCPU_10251,Run,711.5
711.5,0,CCPU_10252,Run,711.5
711.5,0,CCPU_10253,Run,711.5
711.5,0,CCPU_10254,Run,711.5
711.5,0,CCPU_10255,Run,711.5
711.5,0,CCPU_10256,Run,711.5
711.5,0,CCPU_10257,Run,711.5
711.5,0,CCPU_10258,Run,711.5
711.5,0,CCPU_10259,Run,711.5
711.5,0,CCPU_1026,Run,711.5
711.5,0,CCPU_10260,Run,711.5
711.5,0,CCPU_10261,Run,711.5
711.5,0,CCPU_10262,Run,711.5
711.5,0,CCPU_10263,Run,711.5
711.5,0,CCPU_10264,Run,711.5
711.5,0,CCPU_10265,Run,711.5
711.5,0,CCPU_10266,Run,711.5
